site,date,n_scenes,scenes,coverage,cloud_frac,valid_frac,blue_median,mndwi_thr,thr_method,water_nir_green,water_blue,site_ha,water_ha,water_frac,wet_veg_ha,ndwi_water_ha,scl_water_ha,ndti_mean,ndci_mean,ndci_p90,bloom_frac,quality,processed_at
camargue,2018-04-10,4,S2B_31TEH_20180410_0_L2A;S2B_31TEJ_20180410_0_L2A;S2B_31TFH_20180410_0_L2A;S2B_31TFJ_20180410_0_L2A,1.0,0.3156,0.6844,0.0871,0.1836,otsu,0.544,0.1034,77071.7,19573.3,0.3711,350.6,18529.3,17408.3,-0.0344,0.0278,0.0931,0.014,nublado,2026-09-03T15:30:07+00:00
camargue,2018-04-15,4,S2A_31TEH_20180415_0_L2A;S2A_31TEJ_20180415_0_L2A;S2A_31TFH_20180415_0_L2A;S2A_31TFJ_20180415_0_L2A,1.0,0.6761,0.3239,0.108,0.1445,otsu,0.315,0.1044,77071.7,11331.5,0.4539,54.1,12513.0,5361.4,-0.1206,-0.0062,0.0637,0.0002,nublado,2026-09-03T15:30:07+00:00
camargue,2018-04-18,8,S2A_31TEH_20180418_0_L2A;S2A_31TEH_20180418_1_L2A;S2A_31TEJ_20180418_0_L2A;S2A_31TEJ_20180418_1_L2A;S2A_31TFH_20180418_0_L2A;S2A_31TFH_20180418_1_L2A;S2A_31TFJ_20180418_0_L2A;S2A_31TFJ_20180418_1_L2A,1.0,0.0106,0.9894,0.0576,0.1133,otsu,0.331,0.065,77071.7,27061.0,0.3549,1107.4,25096.5,22001.0,-0.1231,0.0072,0.1217,0.0198,ok,2026-09-03T15:30:07+00:00
camargue,2018-04-20,4,S2B_31TEH_20180420_0_L2A;S2B_31TEJ_20180420_0_L2A;S2B_31TFH_20180420_0_L2A;S2B_31TFJ_20180420_0_L2A,1.0,0.0116,0.9884,0.0528,0.207,otsu,0.241,0.0515,77071.7,25678.2,0.3371,804.6,24220.0,23993.6,-0.1369,-0.01,0.1169,0.0227,ok,2026-09-03T15:31:15+00:00
camargue,2018-04-25,4,S2A_31TEH_20180425_0_L2A;S2A_31TEJ_20180425_0_L2A;S2A_31TFH_20180425_0_L2A;S2A_31TFJ_20180425_0_L2A,1.0,0.0278,0.9722,0.0568,0.1836,otsu,0.268,0.0544,77071.7,24608.5,0.3284,937.0,23294.4,22134.6,-0.1405,-0.002,0.118,0.0215,ok,2026-09-03T15:31:15+00:00
camargue,2018-04-28,2,S2A_31TFH_20180428_0_L2A;S2A_31TFJ_20180428_0_L2A,1.0,0.4375,0.5625,0.095,0.0898,otsu,0.44,0.1217,77071.7,16837.0,0.3884,381.8,16136.8,3775.0,-0.067,0.0085,0.0896,0.0072,nublado,2026-09-03T15:31:15+00:00
camargue,2018-04-30,4,S2B_31TEH_20180430_0_L2A;S2B_31TEJ_20180430_0_L2A;S2B_31TFH_20180430_0_L2A;S2B_31TFJ_20180430_0_L2A,1.0,0.2653,0.7347,0.0717,0.2305,otsu,0.249,0.0793,77071.7,21344.8,0.377,592.5,20955.0,19735.0,-0.1079,-0.0072,0.0972,0.0203,nublado,2026-09-03T15:31:15+00:00
camargue,2018-05-03,4,S2B_31TEH_20180503_0_L2A;S2B_31TEJ_20180503_0_L2A;S2B_31TFH_20180503_0_L2A;S2B_31TFJ_20180503_0_L2A,1.0,0.6291,0.3709,0.0838,0.0195,otsu,0.734,0.1242,77071.7,5998.1,0.2098,534.7,4439.7,59.0,-0.0048,0.0407,0.0968,0.0008,nublado,2026-09-03T15:31:15+00:00
camargue,2018-05-05,3,S2A_31TEH_20180505_0_L2A;S2A_31TEJ_20180505_0_L2A;S2A_31TFJ_20180505_0_L2A,1.0,0.0673,0.9327,0.0637,0.2227,otsu,0.246,0.069,77071.7,24406.1,0.3395,741.6,23025.6,21624.3,-0.1059,0.0017,0.1107,0.0247,ok,2026-09-03T15:31:15+00:00
camargue,2018-05-08,4,S2A_31TEH_20180508_0_L2A;S2A_31TEJ_20180508_0_L2A;S2A_31TFH_20180508_0_L2A;S2A_31TFJ_20180508_0_L2A,1.0,0.3243,0.6757,0.0838,0.1836,otsu,0.311,0.0835,77071.7,20321.8,0.3902,650.2,19682.4,15689.0,-0.1225,0.0044,0.1003,0.0107,nublado,2026-09-03T15:31:15+00:00
