site,date,n_scenes,scenes,coverage,cloud_frac,valid_frac,blue_median,mndwi_thr,thr_method,water_nir_green,water_blue,site_ha,water_ha,water_frac,wet_veg_ha,ndwi_water_ha,scl_water_ha,ndti_mean,ndci_mean,ndci_p90,bloom_frac,quality,processed_at
marais-poitevin,2019-01-27,1,S2B_30TXS_20190127_0_L2A,0.542,0.4846,0.2795,0.0568,0.0,fijo,1.183,0.1032,60526.8,384.0,0.0227,410.5,101.2,186.8,-0.0131,0.0463,0.0782,0.001,parcial,2026-09-03T17:53:14+00:00
marais-poitevin,2019-02-03,1,S2B_30TXS_20190203_0_L2A,1.0,0.007,0.993,0.032,0.0,fijo,0.719,0.0413,60526.8,525.5,0.0087,780.4,500.0,648.5,-0.0796,0.0868,0.2894,0.1468,ok,2026-09-03T17:53:14+00:00
marais-poitevin,2019-02-13,1,S2B_30TXS_20190213_0_L2A,1.0,0.0026,0.9974,0.0324,0.0,fijo,0.444,0.0488,60526.8,600.8,0.01,786.4,586.6,594.6,-0.0933,0.0311,0.1821,0.0841,ok,2026-09-03T17:53:14+00:00
marais-poitevin,2019-02-16,1,S2B_30TXS_20190216_0_L2A,0.5447,0.1798,0.4467,0.0532,0.0,fijo,0.571,0.0812,60526.8,343.6,0.0127,264.2,300.5,232.3,-0.0879,0.0269,0.1266,0.0387,parcial,2026-09-03T17:53:14+00:00
marais-poitevin,2019-02-18,1,S2A_30TXS_20190218_0_L2A,1.0,0.2134,0.7866,0.0608,0.0,fijo,0.822,0.0746,60526.8,370.6,0.0078,593.2,276.7,235.4,-0.0761,0.0737,0.1541,0.0432,nublado,2026-09-03T17:54:55+00:00
marais-poitevin,2019-02-21,1,S2A_30TXS_20190221_0_L2A,0.5396,0.7547,0.1324,0.1085,0.0,fijo,1.003,0.0971,60526.8,416.0,0.0519,966.0,173.3,151.0,-0.0412,0.0619,0.124,0.0153,parcial,2026-09-03T17:53:14+00:00
marais-poitevin,2019-02-23,1,S2B_30TXS_20190223_0_L2A,1.0,0.0024,0.9976,0.0365,0.0,fijo,0.812,0.0597,60526.8,469.4,0.0078,624.5,389.2,452.2,-0.0815,0.0641,0.1755,0.0752,ok,2026-09-03T17:54:55+00:00
marais-poitevin,2019-02-26,1,S2B_30TXS_20190226_0_L2A,0.5444,0.002,0.5433,0.039,0.0,fijo,0.431,0.0728,60526.8,387.7,0.0118,377.8,370.8,342.6,-0.1111,0.0326,0.1514,0.0402,parcial,2026-09-03T17:53:14+00:00
marais-poitevin,2019-03-03,1,S2A_30TXS_20190303_0_L2A,0.544,0.1644,0.4546,0.0343,0.0,fijo,0.687,0.0875,60526.8,226.6,0.0082,229.7,196.9,184.9,-0.0598,0.064,0.1509,0.0348,parcial,2026-09-03T17:54:55+00:00
marais-poitevin,2019-03-08,1,S2B_30TXS_20190308_0_L2A,0.544,0.1876,0.442,0.0552,0.0,fijo,1.196,0.0876,60526.8,149.6,0.0056,376.8,93.4,91.4,-0.0479,0.0796,0.1396,0.0249,parcial,2026-09-03T17:54:55+00:00
marais-poitevin,2019-03-10,1,S2A_30TXS_20190310_0_L2A,1.0,0.2737,0.7263,0.0386,0.0,fijo,1.026,0.0793,60526.8,267.2,0.0061,294.6,176.8,213.4,-0.014,0.0603,0.1294,0.0269,nublado,2026-09-03T17:54:55+00:00
marais-poitevin,2019-03-13,1,S2A_30TXS_20190313_0_L2A,0.5594,0.4452,0.3104,0.0508,0.0,fijo,0.888,0.086,60526.8,171.2,0.0091,267.8,134.8,206.4,-0.0245,0.0398,0.1141,0.0056,parcial,2026-09-03T17:54:55+00:00
marais-poitevin,2019-03-20,1,S2A_30TXS_20190320_0_L2A,1.0,0.2015,0.7985,0.0373,0.0,fijo,0.869,0.0678,60526.8,236.7,0.0049,313.0,213.8,266.2,-0.0993,0.0773,0.1853,0.0808,nublado,2026-09-03T17:54:55+00:00
marais-poitevin,2019-03-23,2,S2A_30TXS_20190323_0_L2A;S2A_30TXS_20190323_1_L2A,0.5516,0.0,0.5516,0.0286,0.0,fijo,1.104,0.0655,60526.8,343.6,0.0103,591.4,237.0,323.4,-0.0644,0.0709,0.1808,0.0785,parcial,2026-09-03T17:54:55+00:00
