site,date,n_scenes,scenes,coverage,cloud_frac,valid_frac,blue_median,mndwi_thr,thr_method,water_nir_green,water_blue,site_ha,water_ha,water_frac,wet_veg_ha,ndwi_water_ha,scl_water_ha,ndti_mean,ndci_mean,ndci_p90,bloom_frac,quality,processed_at
dombes,2026-08-04,4,S2C_31TFL_20260804_0_L2A;S2C_31TFL_20260804_1_L2A;S2C_31TFM_20260804_0_L2A;S2C_31TFM_20260804_1_L2A,1.0,0.0002,0.9998,0.045,-0.1133,otsu,1.112,0.0369,47573.2,1281.8,0.027,3394.0,1498.0,1733.8,-0.1513,0.2547,0.366,0.7341,espectro_anomalo,2026-09-04T11:29:59+00:00
dombes,2026-08-06,4,S2A_31TFL_20260806_1_L2A;S2A_31TFM_20260806_1_L2A;S2B_31TFL_20260806_0_L2A;S2B_31TFM_20260806_0_L2A,1.0,0.001,0.999,0.0516,-0.0039,otsu,0.934,0.0379,47573.2,1325.6,0.0279,2992.9,1661.5,2252.6,-0.1632,0.2706,0.3883,0.7686,ok,2026-09-04T11:29:59+00:00
dombes,2026-08-09,2,S2B_31TFL_20260809_0_L2A;S2B_31TFM_20260809_0_L2A,1.0,0.0004,0.9996,0.0549,-0.082,otsu,1.131,0.049,47573.2,1238.9,0.0261,3314.2,1400.4,1767.0,-0.1444,0.2372,0.3373,0.675,espectro_anomalo,2026-09-04T11:29:59+00:00
dombes,2026-08-11,1,S2C_31TFL_20260811_0_L2A,0.5075,0.8891,0.0567,0.062,-0.0742,otsu,0.906,0.0532,47573.2,116.6,0.0432,141.2,125.8,118.7,-0.1808,0.266,0.3384,0.7838,parcial,2026-09-04T11:29:59+00:00
dombes,2026-08-13,4,S2A_31TFL_20260813_0_L2A;S2A_31TFL_20260813_1_L2A;S2A_31TFM_20260813_0_L2A;S2A_31TFM_20260813_1_L2A,0.9037,0.0012,0.9025,0.0487,-0.0352,otsu,0.931,0.0378,47573.2,1387.0,0.0323,2534.0,1832.6,1812.0,-0.1787,0.279,0.412,0.7803,parcial,2026-09-04T11:29:59+00:00
dombes,2026-08-14,2,S2C_31TFL_20260814_0_L2A;S2C_31TFM_20260814_0_L2A,1.0,0.467,0.533,0.0553,-0.0664,otsu,0.957,0.0481,47573.2,818.0,0.0323,1350.5,993.8,928.4,-0.1547,0.2504,0.3711,0.715,nublado,2026-09-04T11:29:59+00:00
dombes,2026-08-19,2,S2B_31TFL_20260819_0_L2A;S2B_31TFM_20260819_0_L2A,1.0,0.0003,0.9997,0.0457,-0.0195,otsu,0.974,0.0364,47573.2,1191.1,0.025,2958.1,1463.0,2151.6,-0.1756,0.2889,0.4028,0.814,ok,2026-09-04T11:29:59+00:00
dombes,2026-08-21,2,S2C_31TFL_20260821_0_L2A;S2C_31TFM_20260821_0_L2A,0.8885,0.2412,0.6742,0.0528,-0.0508,otsu,1.263,0.0373,47573.2,374.1,0.0117,1313.7,549.3,1217.7,-0.2056,0.3367,0.511,0.805,parcial,2026-09-04T11:29:59+00:00
dombes,2026-08-23,2,S2A_31TFL_20260823_0_L2A;S2A_31TFM_20260823_0_L2A,0.9044,0.0005,0.9039,0.0477,-0.0117,otsu,0.975,0.0381,47573.2,1134.1,0.0264,2668.0,1311.1,1968.4,-0.1734,0.2751,0.3839,0.7795,parcial,2026-09-04T11:29:59+00:00
dombes,2026-08-24,2,S2C_31TFL_20260824_0_L2A;S2C_31TFM_20260824_0_L2A,1.0,0.3648,0.6352,0.0493,-0.0742,otsu,1.109,0.0446,47573.2,849.1,0.0281,2276.6,968.5,1287.9,-0.1595,0.2604,0.3732,0.7681,nublado,2026-09-04T11:29:59+00:00
dombes,2026-08-31,2,S2C_31TFL_20260831_0_L2A;S2C_31TFM_20260831_0_L2A,0.9132,0.0233,0.8919,0.0468,-0.0195,otsu,0.957,0.0376,47573.2,1049.6,0.0247,2560.3,1266.9,1955.8,-0.1677,0.2632,0.3929,0.7099,parcial,2026-09-04T11:29:59+00:00
dombes,2026-09-02,2,S2A_31TFL_20260902_0_L2A;S2A_31TFM_20260902_0_L2A,0.9227,0.1364,0.7968,0.0453,-0.0586,otsu,0.957,0.037,47573.2,936.7,0.0247,2311.2,1170.0,1546.5,-0.1555,0.2494,0.3742,0.6573,parcial,2026-09-04T11:29:59+00:00
dombes,2026-09-03,4,S2C_31TFL_20260903_0_L2A;S2C_31TFL_20260903_1_L2A;S2C_31TFM_20260903_0_L2A;S2C_31TFM_20260903_1_L2A,1.0,0.0253,0.9747,0.0371,-0.0664,otsu,1.011,0.0324,47573.2,1077.9,0.0232,2882.5,1305.4,1833.4,-0.1511,0.2535,0.3801,0.6877,ok,2026-09-04T11:29:59+00:00
