site,date,n_scenes,scenes,coverage,cloud_frac,valid_frac,blue_median,mndwi_thr,thr_method,water_nir_green,water_blue,site_ha,water_ha,water_frac,wet_veg_ha,ndwi_water_ha,scl_water_ha,ndti_mean,ndci_mean,ndci_p90,bloom_frac,quality,processed_at
lac-du-der,2018-09-25,2,S2A_31UFP_20180925_0_L2A;S2A_31UFP_20180925_1_L2A,1.0,0.0138,0.9862,0.0499,0.1836,otsu,0.128,0.0527,6126.8,3042.2,0.5035,9.5,3114.6,2959.3,-0.3173,-0.0837,0.0103,0.0037,ok,2026-09-03T14:47:21+00:00
lac-du-der,2018-09-28,2,S2A_31UFP_20180928_0_L2A;S2A_31UFP_20180928_1_L2A,1.0,0.1147,0.8853,0.0544,0.0664,otsu,0.302,0.0564,6126.8,2585.9,0.4768,19.3,2613.0,2082.8,-0.303,0.0014,0.0691,0.0036,ok,2026-09-03T14:47:21+00:00
lac-du-der,2018-09-30,2,S2B_31UFP_20180930_0_L2A;S2B_31UFP_20180930_1_L2A,1.0,0.0139,0.9861,0.0478,0.1602,otsu,0.192,0.0482,6126.8,2895.9,0.4793,17.2,2977.1,2807.9,-0.3292,-0.0225,0.0596,0.002,ok,2026-09-03T14:47:21+00:00
lac-du-der,2018-10-05,2,S2A_31UFP_20181005_0_L2A;S2A_31UFP_20181005_1_L2A,1.0,0.0161,0.9839,0.0389,0.1836,otsu,0.113,0.0387,6126.8,2731.9,0.4532,9.8,2831.1,2666.3,-0.4152,-0.0655,0.0606,0.0045,ok,2026-09-03T14:47:21+00:00
lac-du-der,2018-10-10,1,S2B_31UFP_20181010_0_L2A,0.9999,0.0124,0.9876,0.0323,0.1758,otsu,0.131,0.0312,6126.8,2557.8,0.4227,11.4,2634.5,2845.5,-0.3647,-0.0009,0.0933,0.0047,ok,2026-09-03T14:47:21+00:00
lac-du-der,2018-10-13,2,S2B_31UFP_20181013_0_L2A;S2B_31UFP_20181013_1_L2A,1.0,0.007,0.993,0.0297,0.1289,otsu,0.163,0.0272,6126.8,2456.4,0.4037,8.8,2539.9,2744.6,-0.3421,0.005,0.1075,0.0084,ok,2026-09-03T14:47:33+00:00
lac-du-der,2018-10-15,1,S2A_31UFP_20181015_0_L2A,1.0,1.0,0.0,,0.0,fijo,,,6126.8,0.0,0.0,0.0,0.0,0.0,,,,,nublado,2026-09-03T14:47:33+00:00
lac-du-der,2018-10-18,1,S2A_31UFP_20181018_0_L2A,1.0,0.0245,0.9755,0.0524,0.1367,otsu,0.358,0.0522,6126.8,2328.0,0.3895,11.2,2379.3,2627.6,-0.2099,0.0051,0.071,0.0047,ok,2026-09-03T14:47:33+00:00
lac-du-der,2018-10-20,2,S2B_31UFP_20181020_0_L2A;S2B_31UFP_20181020_1_L2A,1.0,0.0289,0.9711,0.0477,0.1289,otsu,0.308,0.046,6126.8,2270.8,0.3817,17.2,2308.5,2643.2,-0.2525,-0.0256,0.0622,0.0037,ok,2026-09-03T14:47:33+00:00
lac-du-der,2018-11-04,1,S2A_31UFP_20181104_0_L2A,1.0,0.0902,0.9098,0.048,0.1758,otsu,0.243,0.0597,6126.8,1803.4,0.3235,4.3,1852.8,2573.0,-0.2394,-0.015,0.0609,0.0053,ok,2026-09-03T14:47:33+00:00
lac-du-der,2018-11-14,2,S2A_31UFP_20181114_0_L2A;S2A_31UFP_20181114_1_L2A,1.0,0.0781,0.9219,0.0206,0.168,otsu,0.14,0.0227,6126.8,1568.5,0.2777,4.1,1625.4,2499.9,-0.3449,0.0774,0.2139,0.1311,ok,2026-09-03T14:47:33+00:00
lac-du-der,2018-11-17,1,S2A_31UFP_20181117_0_L2A,1.0,0.1183,0.8817,0.0335,0.1758,otsu,0.452,0.0448,6126.8,1539.7,0.285,3.2,1564.5,2727.0,-0.2063,0.0114,0.1174,0.0174,ok,2026-09-03T14:47:33+00:00
lac-du-der,2018-11-19,1,S2B_31UFP_20181119_0_L2A,1.0,1.0,0.0,,0.0,fijo,,,6126.8,0.0,0.0,0.0,0.0,3.5,,,,,nublado,2026-09-03T14:47:33+00:00
lac-du-der,2018-11-22,1,S2B_31UFP_20181122_0_L2A,1.0,0.0482,0.9518,0.0503,0.1367,otsu,0.349,0.0545,6126.8,1483.7,0.2544,0.4,1525.6,2454.7,-0.2017,0.0439,0.1246,0.0123,ok,2026-09-03T14:47:33+00:00
lac-du-der,2018-12-12,1,S2B_31UFP_20181212_0_L2A,1.0,0.1974,0.8026,0.0519,0.1992,otsu,0.847,0.0635,6126.8,1400.2,0.2848,35.0,1436.0,2674.8,-0.197,0.0161,0.0906,0.0021,ok,2026-09-03T14:47:33+00:00
lac-du-der,2018-12-14,1,S2A_31UFP_20181214_0_L2A,1.0,0.9729,0.0271,0.1443,0.0117,otsu,1.036,0.1441,6126.8,79.9,0.482,7.6,48.2,101.7,-0.0587,0.0245,0.0515,0.0,nublado,2026-09-03T14:47:33+00:00
lac-du-der,2018-12-19,1,S2B_31UFP_20181219_0_L2A,1.0,0.1234,0.8766,0.045,0.1055,otsu,0.292,0.0537,6126.8,1844.0,0.3433,5.6,1860.0,3119.6,-0.2585,-0.0016,0.0899,0.0016,ok,2026-09-03T14:47:33+00:00
lac-du-der,2019-01-21,1,S2B_31UFP_20190121_0_L2A,1.0,0.0234,0.9766,0.0359,0.1914,otsu,0.109,0.0381,6126.8,3244.3,0.5422,18.1,3232.9,3903.6,-0.3586,-0.101,0.0369,0.0017,ok,2026-09-03T14:47:46+00:00
lac-du-der,2019-01-31,1,S2B_31UFP_20190131_0_L2A,1.0,0.4125,0.5875,0.0351,0.0195,otsu,0.095,0.0386,6126.8,1833.8,0.5095,271.2,2133.0,2683.3,-0.3914,-0.0483,0.0745,0.0203,nublado,2026-09-03T14:47:46+00:00
lac-du-der,2019-02-05,1,S2A_31UFP_20190205_0_L2A,1.0,0.0035,0.9965,0.0237,0.168,otsu,0.117,0.0229,6126.8,3538.3,0.5795,8.2,3568.7,3885.4,-0.4147,-0.0849,0.0054,0.0017,ok,2026-09-03T14:47:46+00:00
lac-du-der,2019-02-15,1,S2A_31UFP_20190215_0_L2A,1.0,0.0012,0.9987,0.0208,0.1836,otsu,0.034,0.02,6126.8,3686.2,0.6024,3.0,3748.9,3954.9,-0.5303,-0.1497,-0.0465,0.0035,ok,2026-09-03T14:47:46+00:00
lac-du-der,2019-02-17,1,S2B_31UFP_20190217_0_L2A,1.0,0.0521,0.9478,0.0272,0.1445,otsu,0.086,0.0232,6126.8,3576.8,0.6159,3.6,3601.8,3633.5,-0.5193,-0.1152,-0.0391,0.0023,ok,2026-09-03T14:47:46+00:00
lac-du-der,2019-02-22,1,S2A_31UFP_20190222_0_L2A,1.0,0.1507,0.8493,0.0706,-0.0898,otsu,0.763,0.0645,6126.8,3123.4,0.6002,27.0,2976.0,3366.3,-0.2287,0.008,0.0558,0.0008,ok,2026-09-03T14:47:46+00:00
